17;43;04;41
17;43;38;41
17;46;46;41
17;50;24;41
17;51;28;41
17;53;02;41
17;55;40;42
17;56;14;42
17;57;18;41
17;57;51;42
17;58;25;42
17;59;29;42
18;00;02;42
18;01;36;42
18;06;45;42
18;07;49;41
18;08;23;41
18;08;56;41
18;09;30;41
18;10;04;41
18;10;37;41
18;11;11;41
18;11;45;41
18;12;18;41
18;12;52;41
18;13;26;41
18;13;59;41
18;14;33;41
18;15;06;41
18;15;40;41
18;16;14;41
