17;42;36;742
17;43;10;742
17;43;44;742
17;44;51;742
17;45;25;742
17;46;33;742
17;47;41;742
17;51;04;742
17;54;27;742
17;56;09;742
17;57;51;742
18;00;05;742
18;02;21;742
18;02;55;742
18;04;36;742
18;05;43;742
18;06;17;742
18;06;51;742
18;08;32;742
18;09;40;742
18;10;14;742
18;11;58;742
18;13;39;742
18;15;21;742
18;19;19;742
18;19;53;742
18;22;09;742
